waveform	Ch0		Gen	
t0	10/3/2021  19:53:50.428034		10/3/2021  19:53:50.428036	
delta t	5.000000E-6		5.000000E-6	

time[0]	Ch0	time[1]	Gen
10/3/2021  19:53:50.430829	-4.855383E-1	10/3/2021  19:53:50.430831	-4.708866E-2
10/3/2021  19:53:50.430834	-3.923555E-1	10/3/2021  19:53:50.430836	-4.120343E-2
10/3/2021  19:53:50.430839	-2.975379E-1	10/3/2021  19:53:50.430841	-3.401037E-2
10/3/2021  19:53:50.430844	-2.040281E-1	10/3/2021  19:53:50.430846	-2.714427E-2
10/3/2021  19:53:50.430849	-1.101914E-1	10/3/2021  19:53:50.430851	-2.027817E-2
10/3/2021  19:53:50.430854	-1.602773E-2	10/3/2021  19:53:50.430856	-1.439294E-2
10/3/2021  19:53:50.430859	7.878987E-2	10/3/2021  19:53:50.430861	-7.853796E-3
10/3/2021  19:53:50.430864	1.722996E-1	10/3/2021  19:53:50.430866	3.201352E-4
10/3/2021  19:53:50.430869	2.667903E-1	10/3/2021  19:53:50.430871	1.568713E-2
10/3/2021  19:53:50.430874	3.603000E-1	10/3/2021  19:53:50.430876	5.426808E-2
10/3/2021  19:53:50.430879	4.531559E-1	10/3/2021  19:53:50.430881	1.144282E-1
10/3/2021  19:53:50.430884	5.456848E-1	10/3/2021  19:53:50.430886	1.873397E-1
10/3/2021  19:53:50.430889	6.378867E-1	10/3/2021  19:53:50.430891	2.635207E-1
10/3/2021  19:53:50.430894	7.304156E-1	10/3/2021  19:53:50.430896	3.439522E-1
10/3/2021  19:53:50.430899	8.196750E-1	10/3/2021  19:53:50.430901	4.260185E-1
10/3/2021  19:53:50.430904	9.102421E-1	10/3/2021  19:53:50.430906	5.080847E-1
10/3/2021  19:53:50.430909	9.998284E-1	10/3/2021  19:53:50.430911	5.904779E-1
10/3/2021  19:53:50.430914	1.087780E+0	10/3/2021  19:53:50.430916	6.735251E-1
10/3/2021  19:53:50.430919	1.174097E+0	10/3/2021  19:53:50.430921	7.549374E-1
10/3/2021  19:53:50.430924	1.260086E+0	10/3/2021  19:53:50.430926	8.363498E-1
10/3/2021  19:53:50.430929	1.345095E+0	10/3/2021  19:53:50.430931	9.158004E-1
10/3/2021  19:53:50.430934	1.428796E+0	10/3/2021  19:53:50.430936	9.959049E-1
10/3/2021  19:53:50.430939	1.510863E+0	10/3/2021  19:53:50.430941	1.073394E+0
10/3/2021  19:53:50.430944	1.590967E+0	10/3/2021  19:53:50.430946	1.150883E+0
10/3/2021  19:53:50.430949	1.668783E+0	10/3/2021  19:53:50.430951	1.226737E+0
10/3/2021  19:53:50.430954	1.745618E+0	10/3/2021  19:53:50.430956	1.300629E+0
10/3/2021  19:53:50.430959	1.821472E+0	10/3/2021  19:53:50.430961	1.372887E+0
10/3/2021  19:53:50.430964	1.895037E+0	10/3/2021  19:53:50.430966	1.444490E+0
10/3/2021  19:53:50.430969	1.967622E+0	10/3/2021  19:53:50.430971	1.512824E+0
10/3/2021  19:53:50.430974	2.036283E+0	10/3/2021  19:53:50.430976	1.581812E+0
10/3/2021  19:53:50.430979	2.104617E+0	10/3/2021  19:53:50.430981	1.646877E+0
10/3/2021  19:53:50.430984	2.170008E+0	10/3/2021  19:53:50.430986	1.710960E+0
10/3/2021  19:53:50.430989	2.233765E+0	10/3/2021  19:53:50.430991	1.772101E+0
10/3/2021  19:53:50.430994	2.295233E+0	10/3/2021  19:53:50.430996	1.832262E+0
10/3/2021  19:53:50.430999	2.353104E+0	10/3/2021  19:53:50.431001	1.889479E+0
10/3/2021  19:53:50.431004	2.411303E+0	10/3/2021  19:53:50.431006	1.944408E+0
10/3/2021  19:53:50.431009	2.466232E+0	10/3/2021  19:53:50.431011	1.997375E+0
10/3/2021  19:53:50.431014	2.516910E+0	10/3/2021  19:53:50.431016	2.046745E+0
10/3/2021  19:53:50.431019	2.566607E+0	10/3/2021  19:53:50.431021	2.095462E+0
10/3/2021  19:53:50.431024	2.613689E+0	10/3/2021  19:53:50.431026	2.140909E+0
10/3/2021  19:53:50.431029	2.657829E+0	10/3/2021  19:53:50.431031	2.183741E+0
10/3/2021  19:53:50.431034	2.699679E+0	10/3/2021  19:53:50.431036	2.224283E+0
10/3/2021  19:53:50.431039	2.739568E+0	10/3/2021  19:53:50.431041	2.262537E+0
10/3/2021  19:53:50.431044	2.774879E+0	10/3/2021  19:53:50.431046	2.297522E+0
10/3/2021  19:53:50.431049	2.807902E+0	10/3/2021  19:53:50.431051	2.329237E+0
10/3/2021  19:53:50.431054	2.839617E+0	10/3/2021  19:53:50.431056	2.359317E+0
10/3/2021  19:53:50.431059	2.867735E+0	10/3/2021  19:53:50.431061	2.388089E+0
10/3/2021  19:53:50.431064	2.893238E+0	10/3/2021  19:53:50.431066	2.411303E+0
10/3/2021  19:53:50.431069	2.914817E+0	10/3/2021  19:53:50.431071	2.433209E+0
10/3/2021  19:53:50.431074	2.934761E+0	10/3/2021  19:53:50.431076	2.451519E+0
10/3/2021  19:53:50.431079	2.952090E+0	10/3/2021  19:53:50.431081	2.467866E+0
10/3/2021  19:53:50.431084	2.965168E+0	10/3/2021  19:53:50.431086	2.480291E+0
10/3/2021  19:53:50.431089	2.975958E+0	10/3/2021  19:53:50.431091	2.490099E+0
10/3/2021  19:53:50.431094	2.983478E+0	10/3/2021  19:53:50.431096	2.497946E+0
10/3/2021  19:53:50.431099	2.989036E+0	10/3/2021  19:53:50.431101	2.501543E+0
10/3/2021  19:53:50.431104	2.990998E+0	10/3/2021  19:53:50.431106	2.503178E+0
10/3/2021  19:53:50.431109	2.989690E+0	10/3/2021  19:53:50.431111	2.502197E+0
10/3/2021  19:53:50.431114	2.985113E+0	10/3/2021  19:53:50.431116	2.498600E+0
10/3/2021  19:53:50.431119	2.978901E+0	10/3/2021  19:53:50.431121	2.490099E+0
10/3/2021  19:53:50.431124	2.968438E+0	10/3/2021  19:53:50.431126	2.480291E+0
10/3/2021  19:53:50.431129	2.956014E+0	10/3/2021  19:53:50.431131	2.467212E+0
10/3/2021  19:53:50.431134	2.940647E+0	10/3/2021  19:53:50.431136	2.452499E+0
10/3/2021  19:53:50.431139	2.921683E+0	10/3/2021  19:53:50.431141	2.434517E+0
10/3/2021  19:53:50.431144	2.900758E+0	10/3/2021  19:53:50.431146	2.411303E+0
10/3/2021  19:53:50.431149	2.876563E+0	10/3/2021  19:53:50.431151	2.387435E+0
10/3/2021  19:53:50.431154	2.849099E+0	10/3/2021  19:53:50.431156	2.360624E+0
10/3/2021  19:53:50.431159	2.819018E+0	10/3/2021  19:53:50.431161	2.331198E+0
10/3/2021  19:53:50.431164	2.786323E+0	10/3/2021  19:53:50.431166	2.299156E+0
10/3/2021  19:53:50.431169	2.750684E+0	10/3/2021  19:53:50.431171	2.263518E+0
10/3/2021  19:53:50.431174	2.713084E+0	10/3/2021  19:53:50.431176	2.224937E+0
10/3/2021  19:53:50.431179	2.672542E+0	10/3/2021  19:53:50.431181	2.184721E+0
10/3/2021  19:53:50.431184	2.628402E+0	10/3/2021  19:53:50.431186	2.141890E+0
10/3/2021  19:53:50.431189	2.582628E+0	10/3/2021  19:53:50.431191	2.096770E+0
10/3/2021  19:53:50.431194	2.533912E+0	10/3/2021  19:53:50.431196	2.049361E+0
10/3/2021  19:53:50.431199	2.482579E+0	10/3/2021  19:53:50.431201	1.997702E+0
10/3/2021  19:53:50.431204	2.429285E+0	10/3/2021  19:53:50.431206	1.945062E+0
10/3/2021  19:53:50.431209	2.373049E+0	10/3/2021  19:53:50.431211	1.889806E+0
10/3/2021  19:53:50.431214	2.315177E+0	10/3/2021  19:53:50.431216	1.832588E+0
10/3/2021  19:53:50.431219	2.254690E+0	10/3/2021  19:53:50.431221	1.773409E+0
10/3/2021  19:53:50.431224	2.190934E+0	10/3/2021  19:53:50.431226	1.711287E+0
10/3/2021  19:53:50.431229	2.126523E+0	10/3/2021  19:53:50.431231	1.647531E+0
10/3/2021  19:53:50.431234	2.059170E+0	10/3/2021  19:53:50.431236	1.581485E+0
10/3/2021  19:53:50.431239	1.990509E+0	10/3/2021  19:53:50.431241	1.513478E+0
10/3/2021  19:53:50.431244	1.918905E+0	10/3/2021  19:53:50.431246	1.446125E+0
10/3/2021  19:53:50.431249	1.845994E+0	10/3/2021  19:53:50.431251	1.373541E+0
10/3/2021  19:53:50.431254	1.771447E+0	10/3/2021  19:53:50.431256	1.301610E+0
10/3/2021  19:53:50.431259	1.695593E+0	10/3/2021  19:53:50.431261	1.227391E+0
10/3/2021  19:53:50.431264	1.617124E+0	10/3/2021  19:53:50.431266	1.150883E+0
10/3/2021  19:53:50.431269	1.535711E+0	10/3/2021  19:53:50.431271	1.073067E+0
10/3/2021  19:53:50.431274	1.455280E+0	10/3/2021  19:53:50.431276	9.952510E-1
10/3/2021  19:53:50.431279	1.372233E+0	10/3/2021  19:53:50.431281	9.151465E-1
10/3/2021  19:53:50.431284	1.289186E+0	10/3/2021  19:53:50.431286	8.356959E-1
10/3/2021  19:53:50.431289	1.203850E+0	10/3/2021  19:53:50.431291	7.536296E-1
10/3/2021  19:53:50.431294	1.116879E+0	10/3/2021  19:53:50.431296	6.709094E-1
10/3/2021  19:53:50.431299	1.028928E+0	10/3/2021  19:53:50.431301	5.878623E-1
10/3/2021  19:53:50.431304	9.406491E-1	10/3/2021  19:53:50.431306	5.044882E-1
10/3/2021  19:53:50.431309	8.504089E-1	10/3/2021  19:53:50.431311	4.214411E-1
10/3/2021  19:53:50.431314	7.595148E-1	10/3/2021  19:53:50.431316	3.383939E-1
10/3/2021  19:53:50.431319	6.682938E-1	10/3/2021  19:53:50.431321	2.569816E-1
10/3/2021  19:53:50.431324	5.764188E-1	10/3/2021  19:53:50.431326	1.781849E-1
10/3/2021  19:53:50.431329	4.835629E-1	10/3/2021  19:53:50.431331	1.020038E-1
10/3/2021  19:53:50.431334	3.907071E-1	10/3/2021  19:53:50.431336	3.955500E-2
10/3/2021  19:53:50.431339	2.978512E-1	10/3/2021  19:53:50.431341	1.627964E-3
10/3/2021  19:53:50.431344	2.043414E-1	10/3/2021  19:53:50.431346	-7.199881E-3
10/3/2021  19:53:50.431349	1.101778E-1	10/3/2021  19:53:50.431351	-1.373903E-2
10/3/2021  19:53:50.431354	1.503321E-2	10/3/2021  19:53:50.431356	-2.060513E-2
10/3/2021  19:53:50.431359	-7.913047E-2	10/3/2021  19:53:50.431361	-2.779819E-2
10/3/2021  19:53:50.431364	-1.723133E-1	10/3/2021  19:53:50.431366	-3.433733E-2
10/3/2021  19:53:50.431369	-2.668039E-1	10/3/2021  19:53:50.431371	-4.054952E-2
10/3/2021  19:53:50.431374	-3.609676E-1	10/3/2021  19:53:50.431376	-4.512692E-2
10/3/2021  19:53:50.431379	-4.534965E-1	10/3/2021  19:53:50.431381	-5.231998E-2
10/3/2021  19:53:50.431384	-5.470063E-1	10/3/2021  19:53:50.431386	-5.657042E-2
10/3/2021  19:53:50.431389	-6.395352E-1	10/3/2021  19:53:50.431391	-6.441740E-2
10/3/2021  19:53:50.431394	-7.304293E-1	10/3/2021  19:53:50.431396	-6.932176E-2
10/3/2021  19:53:50.431399	-8.226312E-1	10/3/2021  19:53:50.431401	-7.586090E-2
10/3/2021  19:53:50.431404	-9.138523E-1	10/3/2021  19:53:50.431406	-8.141917E-2
10/3/2021  19:53:50.431409	-1.002131E+0	10/3/2021  19:53:50.431411	-8.697745E-2
10/3/2021  19:53:50.431414	-1.090409E+0	10/3/2021  19:53:50.431416	-9.253572E-2
10/3/2021  19:53:50.431419	-1.178034E+0	10/3/2021  19:53:50.431421	-9.809399E-2
10/3/2021  19:53:50.431424	-1.264350E+0	10/3/2021  19:53:50.431426	-1.029984E-1
10/3/2021  19:53:50.431429	-1.349032E+0	10/3/2021  19:53:50.431431	-1.092105E-1
10/3/2021  19:53:50.431434	-1.433060E+0	10/3/2021  19:53:50.431436	-1.134610E-1
10/3/2021  19:53:50.431439	-1.514473E+0	10/3/2021  19:53:50.431441	-1.196732E-1
10/3/2021  19:53:50.431444	-1.594577E+0	10/3/2021  19:53:50.431446	-1.239236E-1
10/3/2021  19:53:50.431449	-1.674028E+0	10/3/2021  19:53:50.431451	-1.281741E-1
10/3/2021  19:53:50.431454	-1.751844E+0	10/3/2021  19:53:50.431456	-1.340593E-1
10/3/2021  19:53:50.431459	-1.827371E+0	10/3/2021  19:53:50.431461	-1.386367E-1
10/3/2021  19:53:50.431464	-1.901590E+0	10/3/2021  19:53:50.431466	-1.435410E-1
10/3/2021  19:53:50.431469	-1.973848E+0	10/3/2021  19:53:50.431471	-1.471376E-1
10/3/2021  19:53:50.431474	-2.043816E+0	10/3/2021  19:53:50.431476	-1.520419E-1
10/3/2021  19:53:50.431479	-2.111824E+0	10/3/2021  19:53:50.431481	-1.559654E-1
10/3/2021  19:53:50.431484	-2.176561E+0	10/3/2021  19:53:50.431486	-1.605428E-1
10/3/2021  19:53:50.431489	-2.241299E+0	10/3/2021  19:53:50.431491	-1.647933E-1
10/3/2021  19:53:50.431494	-2.302440E+0	10/3/2021  19:53:50.431496	-1.674089E-1
10/3/2021  19:53:50.431499	-2.361619E+0	10/3/2021  19:53:50.431501	-1.732942E-1
10/3/2021  19:53:50.431504	-2.419490E+0	10/3/2021  19:53:50.431506	-1.755829E-1
10/3/2021  19:53:50.431509	-2.473111E+0	10/3/2021  19:53:50.431511	-1.778716E-1
10/3/2021  19:53:50.431514	-2.525098E+0	10/3/2021  19:53:50.431516	-1.811411E-1
10/3/2021  19:53:50.431519	-2.574795E+0	10/3/2021  19:53:50.431521	-1.850646E-1
10/3/2021  19:53:50.431524	-2.621877E+0	10/3/2021  19:53:50.431526	-1.889881E-1
10/3/2021  19:53:50.431529	-2.666670E+0	10/3/2021  19:53:50.431531	-1.902959E-1
10/3/2021  19:53:50.431534	-2.709174E+0	10/3/2021  19:53:50.431536	-1.938925E-1
10/3/2021  19:53:50.431539	-2.747428E+0	10/3/2021  19:53:50.431541	-1.961812E-1
10/3/2021  19:53:50.431544	-2.783394E+0	10/3/2021  19:53:50.431546	-1.981429E-1
10/3/2021  19:53:50.431549	-2.818378E+0	10/3/2021  19:53:50.431551	-1.994507E-1
10/3/2021  19:53:50.431554	-2.849112E+0	10/3/2021  19:53:50.431556	-2.017394E-1
10/3/2021  19:53:50.431559	-2.877230E+0	10/3/2021  19:53:50.431561	-2.040281E-1
10/3/2021  19:53:50.431564	-2.902406E+0	10/3/2021  19:53:50.431566	-2.056629E-1
10/3/2021  19:53:50.431569	-2.925293E+0	10/3/2021  19:53:50.431571	-2.066438E-1
10/3/2021  19:53:50.431574	-2.944257E+0	10/3/2021  19:53:50.431576	-2.059899E-1
10/3/2021  19:53:50.431579	-2.961585E+0	10/3/2021  19:53:50.431581	-2.082786E-1
10/3/2021  19:53:50.431584	-2.974664E+0	10/3/2021  19:53:50.431586	-2.089325E-1
10/3/2021  19:53:50.431589	-2.985453E+0	10/3/2021  19:53:50.431591	-2.105673E-1
10/3/2021  19:53:50.431594	-2.993627E+0	10/3/2021  19:53:50.431596	-2.102403E-1
10/3/2021  19:53:50.431599	-2.997551E+0	10/3/2021  19:53:50.431601	-2.099134E-1
10/3/2021  19:53:50.431604	-3.000166E+0	10/3/2021  19:53:50.431606	-2.118751E-1
10/3/2021  19:53:50.431609	-2.998859E+0	10/3/2021  19:53:50.431611	-2.108942E-1
10/3/2021  19:53:50.431614	-2.994935E+0	10/3/2021  19:53:50.431616	-2.099134E-1
10/3/2021  19:53:50.431619	-2.988069E+0	10/3/2021  19:53:50.431621	-2.086055E-1
10/3/2021  19:53:50.431624	-2.978260E+0	10/3/2021  19:53:50.431626	-2.092595E-1
10/3/2021  19:53:50.431629	-2.965509E+0	10/3/2021  19:53:50.431631	-2.089325E-1
10/3/2021  19:53:50.431634	-2.950796E+0	10/3/2021  19:53:50.431636	-2.072977E-1
10/3/2021  19:53:50.431639	-2.931505E+0	10/3/2021  19:53:50.431641	-2.059899E-1
10/3/2021  19:53:50.431644	-2.910253E+0	10/3/2021  19:53:50.431646	-2.043551E-1
10/3/2021  19:53:50.431649	-2.886058E+0	10/3/2021  19:53:50.431651	-2.030473E-1
10/3/2021  19:53:50.431654	-2.858594E+0	10/3/2021  19:53:50.431656	-2.004316E-1
10/3/2021  19:53:50.431659	-2.828187E+0	10/3/2021  19:53:50.431661	-1.991238E-1
10/3/2021  19:53:50.431664	-2.795491E+0	10/3/2021  19:53:50.431666	-1.971620E-1
10/3/2021  19:53:50.431669	-2.760507E+0	10/3/2021  19:53:50.431671	-1.955272E-1
10/3/2021  19:53:50.431674	-2.721272E+0	10/3/2021  19:53:50.431676	-1.909498E-1
10/3/2021  19:53:50.431679	-2.680402E+0	10/3/2021  19:53:50.431681	-1.889881E-1
10/3/2021  19:53:50.431684	-2.637244E+0	10/3/2021  19:53:50.431686	-1.857185E-1
10/3/2021  19:53:50.431689	-2.590489E+0	10/3/2021  19:53:50.431691	-1.840837E-1
10/3/2021  19:53:50.431694	-2.542099E+0	10/3/2021  19:53:50.431696	-1.801603E-1
10/3/2021  19:53:50.431699	-2.490113E+0	10/3/2021  19:53:50.431701	-1.785255E-1
10/3/2021  19:53:50.431704	-2.437146E+0	10/3/2021  19:53:50.431706	-1.739481E-1
10/3/2021  19:53:50.431709	-2.378948E+0	10/3/2021  19:53:50.431711	-1.706785E-1
10/3/2021  19:53:50.431714	-2.321403E+0	10/3/2021  19:53:50.431716	-1.667550E-1
10/3/2021  19:53:50.431719	-2.261243E+0	10/3/2021  19:53:50.431721	-1.625046E-1
10/3/2021  19:53:50.431724	-2.199121E+0	10/3/2021  19:53:50.431726	-1.585811E-1
10/3/2021  19:53:50.431729	-2.132749E+0	10/3/2021  19:53:50.431731	-1.543306E-1
10/3/2021  19:53:50.431734	-2.066050E+0	10/3/2021  19:53:50.431736	-1.504071E-1
10/3/2021  19:53:50.431739	-1.995100E+0	10/3/2021  19:53:50.431741	-1.461567E-1
10/3/2021  19:53:50.431744	-1.924804E+0	10/3/2021  19:53:50.431746	-1.402715E-1
10/3/2021  19:53:50.431749	-1.851566E+0	10/3/2021  19:53:50.431751	-1.353671E-1
10/3/2021  19:53:50.431754	-1.776039E+0	10/3/2021  19:53:50.431756	-1.314436E-1
10/3/2021  19:53:50.431759	-1.699531E+0	10/3/2021  19:53:50.431761	-1.262123E-1
10/3/2021  19:53:50.431764	-1.620734E+0	10/3/2021  19:53:50.431766	-1.222888E-1
10/3/2021  19:53:50.431769	-1.541283E+0	10/3/2021  19:53:50.431771	-1.164036E-1
10/3/2021  19:53:50.431774	-1.459871E+0	10/3/2021  19:53:50.431776	-1.105184E-1
10/3/2021  19:53:50.431779	-1.377805E+0	10/3/2021  19:53:50.431781	-1.046331E-1
10/3/2021  19:53:50.431784	-1.292142E+0	10/3/2021  19:53:50.431786	-9.940182E-2
10/3/2021  19:53:50.431789	-1.206806E+0	10/3/2021  19:53:50.431791	-9.482442E-2
10/3/2021  19:53:50.431794	-1.118854E+0	10/3/2021  19:53:50.431796	-8.861223E-2
10/3/2021  19:53:50.431799	-1.030903E+0	10/3/2021  19:53:50.431801	-8.338092E-2
10/3/2021  19:53:50.431804	-9.422976E-1	10/3/2021  19:53:50.431806	-7.749569E-2
10/3/2021  19:53:50.431809	-8.530382E-1	10/3/2021  19:53:50.431811	-7.161046E-2
10/3/2021  19:53:50.431814	-7.618172E-1	10/3/2021  19:53:50.431816	-6.474435E-2
10/3/2021  19:53:50.431819	-6.702692E-1	10/3/2021  19:53:50.431821	-5.853217E-2
10/3/2021  19:53:50.431824	-5.777403E-1	10/3/2021  19:53:50.431826	-5.362781E-2
10/3/2021  19:53:50.431829	-4.845574E-1	10/3/2021  19:53:50.431831	-4.806954E-2
10/3/2021  19:53:50.431834	-3.913746E-1	10/3/2021  19:53:50.431836	-4.022256E-2
10/3/2021  19:53:50.431839	-2.972109E-1	10/3/2021  19:53:50.431841	-3.433733E-2
10/3/2021  19:53:50.431844	-2.046821E-1	10/3/2021  19:53:50.431846	-2.812514E-2
10/3/2021  19:53:50.431849	-1.105184E-1	10/3/2021  19:53:50.431851	-2.191296E-2
10/3/2021  19:53:50.431854	-1.602773E-2	10/3/2021  19:53:50.431856	-1.341207E-2
10/3/2021  19:53:50.431859	7.911683E-2	10/3/2021  19:53:50.431861	-7.853796E-3
10/3/2021  19:53:50.431864	1.722996E-1	10/3/2021  19:53:50.431866	3.201352E-4
10/3/2021  19:53:50.431869	2.667903E-1	10/3/2021  19:53:50.431871	1.536017E-2
10/3/2021  19:53:50.431874	3.599731E-1	10/3/2021  19:53:50.431876	5.492199E-2
10/3/2021  19:53:50.431879	4.531559E-1	10/3/2021  19:53:50.431881	1.157360E-1
10/3/2021  19:53:50.431884	5.456848E-1	10/3/2021  19:53:50.431886	1.876666E-1
10/3/2021  19:53:50.431889	6.382137E-1	10/3/2021  19:53:50.431891	2.645016E-1
10/3/2021  19:53:50.431894	7.304156E-1	10/3/2021  19:53:50.431896	3.436252E-1
10/3/2021  19:53:50.431899	8.196750E-1	10/3/2021  19:53:50.431901	4.263454E-1
10/3/2021  19:53:50.431904	9.108960E-1	10/3/2021  19:53:50.431906	5.080847E-1
10/3/2021  19:53:50.431909	9.998284E-1	10/3/2021  19:53:50.431911	5.904779E-1
10/3/2021  19:53:50.431914	1.088107E+0	10/3/2021  19:53:50.431916	6.725442E-1
10/3/2021  19:53:50.431919	1.173770E+0	10/3/2021  19:53:50.431921	7.552644E-1
10/3/2021  19:53:50.431924	1.259432E+0	10/3/2021  19:53:50.431926	8.363498E-1
10/3/2021  19:53:50.431929	1.344441E+0	10/3/2021  19:53:50.431931	9.154734E-1
10/3/2021  19:53:50.431934	1.428469E+0	10/3/2021  19:53:50.431936	9.949240E-1
10/3/2021  19:53:50.431939	1.509882E+0	10/3/2021  19:53:50.431941	1.073067E+0
10/3/2021  19:53:50.431944	1.589986E+0	10/3/2021  19:53:50.431946	1.150556E+0
10/3/2021  19:53:50.431949	1.669437E+0	10/3/2021  19:53:50.431951	1.226083E+0
10/3/2021  19:53:50.431954	1.746272E+0	10/3/2021  19:53:50.431956	1.301283E+0
10/3/2021  19:53:50.431959	1.821472E+0	10/3/2021  19:53:50.431961	1.373541E+0
10/3/2021  19:53:50.431964	1.895037E+0	10/3/2021  19:53:50.431966	1.444490E+0
10/3/2021  19:53:50.431969	1.966968E+0	10/3/2021  19:53:50.431971	1.513478E+0
10/3/2021  19:53:50.431974	2.036937E+0	10/3/2021  19:53:50.431976	1.580504E+0
10/3/2021  19:53:50.431979	2.104290E+0	10/3/2021  19:53:50.431981	1.646877E+0
10/3/2021  19:53:50.431984	2.170008E+0	10/3/2021  19:53:50.431986	1.710306E+0
10/3/2021  19:53:50.431989	2.233438E+0	10/3/2021  19:53:50.431991	1.772428E+0
10/3/2021  19:53:50.431994	2.294579E+0	10/3/2021  19:53:50.431996	1.831935E+0
10/3/2021  19:53:50.431999	2.354085E+0	10/3/2021  19:53:50.432001	1.889479E+0
10/3/2021  19:53:50.432004	2.411303E+0	10/3/2021  19:53:50.432006	1.944081E+0
10/3/2021  19:53:50.432009	2.464924E+0	10/3/2021  19:53:50.432011	1.996721E+0
10/3/2021  19:53:50.432014	2.518218E+0	10/3/2021  19:53:50.432016	2.047399E+0
10/3/2021  19:53:50.432019	2.566607E+0	10/3/2021  19:53:50.432021	2.096770E+0
10/3/2021  19:53:50.432024	2.613689E+0	10/3/2021  19:53:50.432026	2.141236E+0
10/3/2021  19:53:50.432029	2.657502E+0	10/3/2021  19:53:50.432031	2.183741E+0
10/3/2021  19:53:50.432034	2.700333E+0	10/3/2021  19:53:50.432036	2.223956E+0
10/3/2021  19:53:50.432039	2.737933E+0	10/3/2021  19:53:50.432041	2.261229E+0
10/3/2021  19:53:50.432044	2.775206E+0	10/3/2021  19:53:50.432046	2.297195E+0
10/3/2021  19:53:50.432049	2.808229E+0	10/3/2021  19:53:50.432051	2.329890E+0
10/3/2021  19:53:50.432054	2.838963E+0	10/3/2021  19:53:50.432056	2.359970E+0
10/3/2021  19:53:50.432059	2.868062E+0	10/3/2021  19:53:50.432061	2.387762E+0
10/3/2021  19:53:50.432064	2.893565E+0	10/3/2021  19:53:50.432066	2.411303E+0
10/3/2021  19:53:50.432069	2.914490E+0	10/3/2021  19:53:50.432071	2.432555E+0
10/3/2021  19:53:50.432074	2.934434E+0	10/3/2021  19:53:50.432076	2.451192E+0
10/3/2021  19:53:50.432079	2.951109E+0	10/3/2021  19:53:50.432081	2.467212E+0
10/3/2021  19:53:50.432084	2.965168E+0	10/3/2021  19:53:50.432086	2.480291E+0
10/3/2021  19:53:50.432089	2.975304E+0	10/3/2021  19:53:50.432091	2.489446E+0
10/3/2021  19:53:50.432094	2.983478E+0	10/3/2021  19:53:50.432096	2.497619E+0
10/3/2021  19:53:50.432099	2.987728E+0	10/3/2021  19:53:50.432101	2.501870E+0
10/3/2021  19:53:50.432104	2.991325E+0	10/3/2021  19:53:50.432106	2.503832E+0
10/3/2021  19:53:50.432109	2.990017E+0	10/3/2021  19:53:50.432111	2.501870E+0
10/3/2021  19:53:50.432114	2.985113E+0	10/3/2021  19:53:50.432116	2.497619E+0
10/3/2021  19:53:50.432119	2.977266E+0	10/3/2021  19:53:50.432121	2.490753E+0
10/3/2021  19:53:50.432124	2.968765E+0	10/3/2021  19:53:50.432126	2.480618E+0
10/3/2021  19:53:50.432129	2.956667E+0	10/3/2021  19:53:50.432131	2.468193E+0
10/3/2021  19:53:50.432134	2.939666E+0	10/3/2021  19:53:50.432136	2.451519E+0
10/3/2021  19:53:50.432139	2.921683E+0	10/3/2021  19:53:50.432141	2.433209E+0
10/3/2021  19:53:50.432144	2.900758E+0	10/3/2021  19:53:50.432146	2.411957E+0
10/3/2021  19:53:50.432149	2.876563E+0	10/3/2021  19:53:50.432151	2.387108E+0
10/3/2021  19:53:50.432154	2.849425E+0	10/3/2021  19:53:50.432156	2.360951E+0
10/3/2021  19:53:50.432159	2.819018E+0	10/3/2021  19:53:50.432161	2.330544E+0
10/3/2021  19:53:50.432164	2.786323E+0	10/3/2021  19:53:50.432166	2.297522E+0
10/3/2021  19:53:50.432169	2.750684E+0	10/3/2021  19:53:50.432171	2.263191E+0
10/3/2021  19:53:50.432174	2.712757E+0	10/3/2021  19:53:50.432176	2.225264E+0
10/3/2021  19:53:50.432179	2.671888E+0	10/3/2021  19:53:50.432181	2.184067E+0
10/3/2021  19:53:50.432184	2.627748E+0	10/3/2021  19:53:50.432186	2.141890E+0
10/3/2021  19:53:50.432189	2.582955E+0	10/3/2021  19:53:50.432191	2.096443E+0
10/3/2021  19:53:50.432194	2.533585E+0	10/3/2021  19:53:50.432196	2.048707E+0
10/3/2021  19:53:50.432199	2.481926E+0	10/3/2021  19:53:50.432201	1.996721E+0
10/3/2021  19:53:50.432204	2.428958E+0	10/3/2021  19:53:50.432206	1.945062E+0
10/3/2021  19:53:50.432209	2.373376E+0	10/3/2021  19:53:50.432211	1.889806E+0
10/3/2021  19:53:50.432214	2.314523E+0	10/3/2021  19:53:50.432216	1.832588E+0
10/3/2021  19:53:50.432219	2.254036E+0	10/3/2021  19:53:50.432221	1.772755E+0
10/3/2021  19:53:50.432224	2.190934E+0	10/3/2021  19:53:50.432226	1.711614E+0
10/3/2021  19:53:50.432229	2.126196E+0	10/3/2021  19:53:50.432231	1.647858E+0
10/3/2021  19:53:50.432234	2.059170E+0	10/3/2021  19:53:50.432236	1.581812E+0
10/3/2021  19:53:50.432239	1.990182E+0	10/3/2021  19:53:50.432241	1.513805E+0
10/3/2021  19:53:50.432244	1.919232E+0	10/3/2021  19:53:50.432246	1.444817E+0
10/3/2021  19:53:50.432249	1.845994E+0	10/3/2021  19:53:50.432251	1.373867E+0
